transitions,speed_ms,speed_kmh,is_low_speed,is_zero_speed,s1_v_rms,s2_v_rms,v_rms_ratio,v_rms_diff,s1_s_rms,s2_s_rms,s_rms_ratio,s_rms_diff,v_ptp_ratio,s1_s_kurt,s2_s_kurt,s_kurt_diff,car1_v_diff,car1_v_ratio,car2_v_diff,car2_v_ratio,car3_v_diff,car3_v_ratio,car4_v_diff,car4_v_ratio,car5_v_diff,car5_v_ratio,car6_v_diff,car6_v_ratio,car7_v_diff,car7_v_ratio,car8_v_diff,car8_v_ratio,max_car_v_diff,min_car_v_diff,max_car_v_ratio,min_car_v_ratio,car_v_diff_range,band_0_100_s1,band_0_100_s2,band_0_100_ratio,band_0_100_diff,band_100_250_s1,band_100_250_s2,band_100_250_ratio,band_100_250_diff,band_250_500_s1,band_250_500_s2,band_250_500_ratio,band_250_500_diff,band_500_1000_s1,band_500_1000_s2,band_500_1000_ratio,band_500_1000_diff,band_1000_2000_s1,band_1000_2000_s2,band_1000_2000_ratio,band_1000_2000_diff,band_2000_4000_s1,band_2000_4000_s2,band_2000_4000_ratio,band_2000_4000_diff,dominant_wavelength_s1,filename,label
0,0.0,0.0,1,1,0.07607207423800183,0.058675069804519836,1.2964971584434364,0.017397004433481994,1.3514593245562216,1.4305226965705669,0.9447311240491344,-0.07906337201434521,0.8839390115217692,35.14467725049692,36.30429603401261,-1.1596187835156897,0.005907656662334754,1.0850758592256282,0.0005630217633842,1.0083092774663083,0.04798510654265876,2.2745549624613877,0.040568717546703846,1.7838876650697604,-0.012529843908082414,0.8140544612914182,0.0021767172929891485,1.0489263265304556,0.022910508317947928,1.3369675796619847,0.02774901549829315,1.5161086976429703,0.04798510654265876,-0.012529843908082414,2.2745549624613877,0.8140544612914182,0.06051495045074117,8.128460953908026e-07,1.2109558836250803e-06,0.6657456721347057,-3.9810978823427775e-07,7.331457245097937e-08,1.5424057377714717e-07,0.44638526744589674,-8.09260013261678e-08,7.166620252731308e-07,9.041663895046513e-07,0.7839514048000169,-1.8750436423152053e-07,2.7352917645535275e-07,2.8828107158874656e-07,0.9170182170743963,-1.4751895133393807e-08,1.8140851118933056e-07,1.845401917695828e-07,0.9324988812810173,-3.1316805802522526e-09,2.389682774675155e-07,2.9033001823495026e-07,0.7956856223428488,-5.136174076743474e-08,0.0,Train78.csv,Normal
630,9.346238144429634,33.646457319946684,0,0,0.3083532307488427,0.2671075166507642,1.1544161058104743,0.04124571409807848,1.2686239927314582,1.364989840351035,0.9294017771672117,-0.09636584761957678,1.0284565377419779,23.563056556099873,21.82835582316573,1.7347007329341437,-0.17135783172832053,0.5826429735848416,-0.14563053759982533,0.6230703645063952,0.3709188756068929,2.1205708781609776,-0.06179561249264828,0.7492769900478925,0.06068808123091193,1.5062053198842085,-0.08792670212373528,0.5531457429419179,0.09692209940716719,1.8334579135492204,0.04310756794751999,1.340855037015587,0.3709188756068929,-0.17135783172832053,2.1205708781609776,0.5531457429419179,0.5422767073352135,0.00019100708937859533,0.0001566997950373057,1.2188586510059882,3.430729434128962e-05,1.132242610344998e-05,1.203420054750797e-05,0.9400728640135995,-7.117744440579893e-07,2.8481550987468196e-05,2.3667323073994663e-05,1.202904183824316,4.814227913473533e-06,1.3032622406752195e-05,1.1568854139632585e-05,1.1255537248840188,1.4637682671196108e-06,1.0944699777264738e-06,1.232749683642244e-06,0.8806841732751902,-1.3827970591577029e-07,5.890048795855934e-07,6.686964626973757e-07,0.8678472807191056,-7.969158311178232e-08,0.02658485509075848,Train79.csv,Normal
672,9.96932068739161,35.889554474609795,0,0,0.1772404123346766,0.173196443154408,1.0233489722602076,0.004043969180268614,1.3738274976817313,1.4556922963730061,0.9437622852488321,-0.08186479869127483,1.023211438212123,31.370076331864027,31.088323652633015,0.2817526792310119,0.01724155824313217,1.109066276238887,0.0015209378579146005,1.0109377855846793,0.031234238579465917,1.1595146984066094,0.011878204773224987,1.0491516429936025,-0.0423198115690844,0.809076055464661,-0.01389446981256201,0.9040137285032378,0.017698681631257512,1.1223351552159369,0.007761712394518991,1.0873750524430925,0.031234238579465917,-0.0423198115690844,1.1595146984066094,0.809076055464661,0.07355405014855032,3.4038926031858124e-05,4.086904381636233e-05,0.8326742226351594,-6.830117784504203e-06,4.5141632178395915e-06,4.507458330239398e-06,0.9992705826686328,6.704887600193908e-09,1.235525564769045e-05,1.5224386614854394e-05,0.8110110344477783,-2.8691309671639436e-06,3.851555352569242e-05,3.854180732287015e-05,0.9990596083635168,-2.6253797177734693e-08,8.374084422422514e-07,1.0213392592382914e-06,0.8119621499337958,-1.8393081699604005e-07,3.3901481523293736e-07,3.819378288719804e-07,0.8649708965542864,-4.292301363904304e-08,0.017601007527354443,Train80.csv,Normal
312,4.628613176288962,16.663007434640264,0,0,0.26115808375356003,0.2412118313267012,1.0826918045032594,0.019946252426858824,1.4230640247187505,1.5996281272827693,0.8896217761810931,-0.17656410256401878,1.0918665844612891,22.85759171187982,38.31709978534181,-15.45950807346199,0.12559284813621743,1.5538009035800546,0.043409877378449924,1.1466361743224054,0.018510096647820384,1.0716537383079785,-0.04037752417364712,0.8544558662633405,0.014717204202799566,1.0675215924877204,0.027945366578368963,1.1322110014286362,-0.03493102624893818,0.8519760705803551,-0.039746340061278806,0.7870179184208461,0.12559284813621743,-0.04037752417364712,1.5538009035800546,0.7870179184208461,0.16597037230986456,0.00011317973703567118,9.785834326903503e-05,1.1564488909814885,1.5321393766636144e-05,4.87541704215233e-05,4.6584753214094414e-05,1.0463446430868892,2.1694172074288886e-06,2.1036037167402826e-05,1.795551484889162e-05,1.17091201361817,3.080522318511204e-06,8.220651166307628e-06,7.506804397897818e-06,1.0936364352658492,7.138467684098099e-07,8.377337432099656e-07,8.059051964268335e-07,1.0267537783540635,3.18285467831321e-08,4.4654549480050055e-07,5.547887875912334e-07,0.7906415718785275,-1.0824329279073284e-07,0.0,Train81.csv,Normal
1156,17.14960523009628,61.73857882834661,0,0,0.3677162994106327,0.42535125002419083,0.864500317666203,-0.05763495061355811,1.3438705366709585,1.490394791759584,0.9016876166532274,-0.14652425508862543,0.7996269368778971,21.307523721436628,26.838999268400244,-5.531475546963616,0.0017593073715252705,1.0075626676966776,-0.3205312043144955,0.5559580095908094,-0.04554259784899317,0.9166629531368147,0.042861169915108244,1.0792315407040363,0.054633990207935745,1.213320628319768,-0.0505382485540356,0.8559301774361956,0.015278485493398719,1.0666032771399638,-0.033731824476409766,0.8306014656679885,0.054633990207935745,-0.3205312043144955,1.213320628319768,0.5559580095908094,0.37516519452243124,0.0002649539129911228,0.00041438896607644884,0.6393691458734089,-0.00014943505308532602,1.9701108684809646e-05,2.8032213804343826e-05,0.702551832115262,-8.33110511953418e-06,2.6931377674779746e-05,2.633438861590865e-05,1.0222813695709236,5.969890588710949e-07,0.00016729655128908583,0.00019630113068578366,0.8522010479215328,-2.9004579396697838e-05,5.85619815735984e-06,9.350271045712374e-06,0.625644078975936,-3.4940728883525343e-06,1.1320749285825086e-06,1.4490956772488199e-06,0.7758743626169045,-3.1702074866631124e-07,0.028324509236474667,Train82.csv,Normal
921,13.663310049237607,49.18791617725539,0,0,0.5648394800159304,0.42208076741687056,1.3382260226886935,0.14275871259905987,1.513845985766377,1.587269531491767,0.9537422260012726,-0.07342354572539,1.4006020931468968,24.74793555734953,24.394013631388134,0.3539219259613944,0.0356634242804868,1.2567049659267142,-0.04986233602593049,0.8642070814781723,0.04280908940203171,1.115003874518778,-0.012471078283032788,0.9673532618657099,0.24607151627906254,1.329517149062134,-0.023784341162378986,0.9307125921563826,0.4512264205312495,1.8727651458466348,0.08578341043271134,1.4098460835143933,0.4512264205312495,-0.04986233602593049,1.8727651458466348,0.8642070814781723,0.50108875655718,0.0005794816140662233,0.0002879884726403134,2.0120996085626763,0.00029149314142590986,0.00014416528778193557,6.44296262886163e-05,2.237214833249326,7.973566149331928e-05,9.682047449951216e-05,3.2017401337455865e-05,3.023051214157708,6.48030731620563e-05,0.00013585661625211865,0.00011268955512007113,1.2054760651661471,2.316706113204752e-05,9.629844202526183e-06,6.419910393433467e-06,1.497663826289188,3.2099338090927168e-06,3.0220299012030643e-06,1.6454035085345595e-06,1.8255548484842263,1.3766263926685048e-06,0.1399122934714912,Train83.csv,Side I
702,10.414379646650165,37.49176672794059,0,0,0.348364561859967,0.3490336968995942,0.9980828641291666,-0.0006691350396271778,1.4302530132720106,1.5549963127435384,0.9197790324986502,-0.12474329947152785,0.9525166157957331,39.33622282512057,35.90311783629436,3.4331049888262086,-0.068331785886389,0.7161871669580224,0.0009441594278654653,1.0034571919316644,0.02068863406600402,1.0718717806764575,-0.0056711232958407964,0.972603938015525,-0.011562210041004772,0.962962438522771,-0.26406883985410806,0.5945051965159645,0.13862258385694587,1.4472793139524427,0.22322317662518798,1.7104065963916797,0.22322317662518798,-0.26406883985410806,1.7104065963916797,0.5945051965159645,0.48729201647929604,0.00020661414146670262,0.0002056034637583983,1.004866790773391,1.0106777083043164e-06,3.40588375848823e-05,4.3181153227116513e-05,0.7885605046428649,-9.122315642234211e-06,3.7293873121792304e-05,4.3778703181105405e-05,0.8516779537304136,-6.484830059313101e-06,0.00010125294259192129,7.843325066208386e-05,1.2907795347250017,2.2819691929837428e-05,2.8869187301961896e-06,3.047952333562005e-06,0.9440692382648784,-1.6103360336581558e-07,1.3884129119869849e-06,9.409192958894748e-07,1.4600743911588054,4.474936160975101e-07,0.10664324648967084,Train84.csv,Normal
368,5.459389900238262,19.653803640857745,0,0,0.3226926892696566,0.32800595289568407,0.9838012895280284,-0.005313263626027465,1.458830633674317,1.5820691439717367,0.9221029498059342,-0.12323851029741961,0.9605279988235723,23.472166679142248,25.627782055451892,-2.155615376309644,-0.05285099279463673,0.7277012802235702,-0.01041686149987811,0.9456864488444847,0.025919196068265926,1.0866369852539401,0.09181477773032104,1.2826327856217283,-0.09407922532394619,0.7960968867438507,0.056669470520399834,1.1451979902621185,-0.003705759389871166,0.9892241457052288,-0.10355933365237582,0.6844993941874343,0.09181477773032104,-0.10355933365237582,1.2826327856217283,0.6844993941874343,0.19537411138269686,0.0002428353134645969,0.00028306139915036546,0.8578588801039717,-4.022608568576857e-05,8.220997226773278e-05,7.222304737733894e-05,1.1381213343841814,9.986924890393841e-06,3.094523071029324e-05,4.2046406334165964e-05,0.7358030180803589,-1.1101175623872725e-05,9.999219487320358e-06,9.722824335424929e-06,1.027370796257549,2.7639515189542934e-07,9.499657413804338e-07,1.1747017020497475e-06,0.8018607044598838,-2.2473596066931373e-07,7.242877951843627e-07,6.787844454608672e-07,1.05154493536761,4.5503349723495524e-08,0.05590415200598129,Train85.csv,Normal
0,0.0,0.0,1,1,0.07678112884367536,0.06025224572093066,1.2743278724584386,0.016528883122744698,1.4639340304954713,1.5967843219757878,0.9168013495498584,-0.13285029148031646,0.8501047984434096,16.32825988408775,19.459596314107785,-3.131336430020035,0.006705361132949242,1.0904508631536156,5.6181003214902936e-05,1.000822778472156,0.045891242151381996,2.1510409427353046,0.04359919889911037,1.893197353840115,-0.01661827491051638,0.7781277598797558,0.0038922521428481002,1.0931099788036693,0.02363085317698292,1.3600218848970933,0.024315107526162325,1.4266274965831693,0.045891242151381996,-0.01661827491051638,2.1510409427353046,0.7781277598797558,0.06250951706189838,8.868048031822168e-07,1.1697014052135846e-06,0.7517197142116323,-2.828966020313678e-07,7.454549006449963e-08,1.8394289761280975e-07,0.3843682392191709,-1.0939740754831012e-07,9.177897365027645e-07,1.1421894797307382e-06,0.7965614620238055,-2.2439974322797367e-07,2.2688567160433073e-07,2.8165252322794173e-07,0.7779314545035075,-5.4766851623611006e-08,1.9580673655658508e-07,2.18348044773485e-07,0.8574925033880627,-2.2541308216899908e-08,3.146244028832252e-07,3.825120476956243e-07,0.8015662314834282,-6.788764481239908e-08,0.0,Train86.csv,Normal
265,3.9313541401172274,14.152874904422019,1,0,0.0975178572421083,0.07898927006046691,1.2345707818511276,0.018528587181641396,1.4746447355249634,1.6072120781627235,0.9175172003656943,-0.13256734263776004,1.117781132749269,23.384825901245534,22.805961346982887,0.5788645542626476,0.031257997257942635,1.3864974105717909,0.0025741957257716525,1.0354594905949068,0.03914883069712183,1.6516831679714612,0.0358193050297259,1.4139115707106704,-0.006400333640795425,0.9422648197693163,0.008517426458118815,1.1289539529387687,0.012384434647476308,1.1429773636653546,0.028846544141399665,1.5402175668909712,0.03914883069712183,-0.006400333640795425,1.6516831679714612,0.9422648197693163,0.04554916433791725,4.520471408259465e-06,2.2989802712273547e-06,1.9577782732013456,2.22149113703211e-06,4.099370023917572e-07,2.87247757656136e-07,1.3791088135506913,1.2268924473562117e-07,1.1207136091981437e-06,1.969361398367573e-06,0.5661995884745571,-8.486477891694293e-07,1.790582033838904e-05,1.49904497228259e-05,1.1936855673828295,2.9153706155631413e-06,2.7185352939927744e-07,3.2918514475373535e-07,0.8014900817565466,-5.733161535445791e-08,3.4809331695886787e-07,4.1363204307577983e-07,0.8216878837387673,-6.553872611691196e-08,0.0,Train87.csv,Normal
371,5.503895796164118,19.814024866190824,0,0,0.2730389312821977,0.22942224309194553,1.190115290048921,0.04361668819025216,1.3855678038324488,1.452814690723027,0.953712681419653,-0.06724688689057823,1.0766247823448003,23.722876168729282,24.891244629964476,-1.1683684612351932,0.026120144123800038,1.2521791840337626,0.20720357288317998,1.69196335401876,0.005101661412712677,1.0403416757039374,-0.01309346910244899,0.9449203181631322,0.08949439013044308,1.3400384471436708,0.005970752455603329,1.0263127185756773,-0.03382695786009818,0.836962576773074,-0.0751841835881055,0.7411637557546521,0.20720357288317998,-0.0751841835881055,1.69196335401876,0.7411637557546521,0.28238775647128544,0.00015995055079604876,9.096762211611268e-05,1.75813070374501,6.898292867993608e-05,3.178960772540117e-05,2.6503035879411276e-05,1.1990180177777159,5.2865718459898924e-06,3.715710750349968e-05,2.723988519805409e-05,1.3635693227123415,9.917222305445587e-06,6.024835336903698e-06,6.17379462186746e-06,0.9742942166284693,-1.4895928496376158e-07,9.256410597770324e-07,1.1258086272377439e-06,0.8149621666707768,-2.0016756746071148e-07,4.637414552960689e-07,4.5526942937130877e-07,0.9967159370919673,8.472025924760141e-09,0.05635989237559527,Train88.csv,Normal
1303,19.330394130463198,69.58941886966751,0,0,0.8434631568710105,0.8181495280806349,1.0309400881038946,0.025313628790375575,1.5133561583404007,1.666987156120131,0.9078391178395797,-0.15363099777973033,1.0123761006221548,19.959515215710418,20.453317901910754,-0.4938026862003362,-0.2366502371891535,0.6680800211854353,-0.4815324720123544,0.5282122090848885,0.26734015470275474,1.3381473016062706,-0.30739214146032134,0.6615324663552807,0.3885216534865753,1.5339979925491047,-0.3385890000845735,0.6849494739440283,0.3564310405352293,1.8434401931303435,0.43838470461199397,1.6249447918555244,0.43838470461199397,-0.4815324720123544,1.8434401931303435,0.5282122090848885,0.9199171766243484,0.0013162269120971036,0.001147237351678342,1.1472913057254448,0.00016898956041876156,0.00021615245455758157,0.0002652962908297446,0.8147279654830853,-4.914383627216304e-05,0.00040743304702355574,0.000411009323511388,0.9912746766813925,-3.57627648783223e-06,0.0005521443140971751,0.00045576242222531994,1.211447396051997,9.638189187185516e-05,4.409001170573591e-05,3.816509150609206e-05,1.1549418735171841,5.924920199643846e-06,5.962175613841135e-06,7.980156025169713e-06,0.7461901363452408,-2.017980411328578e-06,0.030928630559255307,Train89.csv,Normal
0,0.0,0.0,1,1,0.07629203488819056,0.05935323749301204,1.2853893950313806,0.01693879739517852,1.3744838383152422,1.4568384110994483,0.9434703385142365,-0.0823545727842061,0.9400704763297492,32.042643090132074,29.099978758728433,2.942664331403641,0.006562610497306318,1.09419759223389,7.60275058810378e-05,1.0011876991509745,0.04435841751940063,2.066857399690756,0.03940659655998644,1.7516283657778444,-0.010836115837644482,0.8402278585199892,0.003856554792351974,1.0816736182922584,0.020859926887184715,1.2955771166136922,0.027045806708357323,1.4984075751215205,0.04435841751940063,-0.010836115837644482,2.066857399690756,0.8402278585199892,0.05519453335704511,6.810084300581984e-07,7.807815946860427e-07,0.8611839661348888,-9.977316462784437e-08,8.357498832488387e-08,1.2820885278772717e-07,0.6047006876849299,-4.46338644628433e-08,7.168623069968542e-07,1.059878167588505e-06,0.6700410651547876,-3.430158605916509e-07,2.3961696387493375e-07,3.8686195053396363e-07,0.6037791316414629,-1.4724498665902988e-07,1.64056074668794e-07,2.2812664113258642e-07,0.6889446468001423,-6.407056646379242e-08,2.614309088276464e-07,3.557908678621951e-07,0.7147004799642391,-9.435995903454869e-08,0.0,Train90.csv,Normal
178,2.6406831582674206,9.506459369762714,1,0,0.2572300872691578,0.23110032424963847,1.113066703708414,0.02612976301951933,1.428141233128405,1.5652186066404683,0.9124228513162708,-0.1370773735120634,1.0781351115340676,22.630670907500424,25.647301795395038,-3.016630887894614,0.16014102205337336,2.196762582718486,0.05088480341372398,1.189386557021867,-0.07020059536621606,0.7519089772609909,0.10343597964814769,1.4519851484149244,-0.07422591323446481,0.7491319931888836,0.059338633905571064,1.294554266299675,-0.05207568016370803,0.7758697594812841,0.038006983639903735,1.2527447001796492,0.16014102205337336,-0.07422591323446481,2.196762582718486,0.7491319931888836,0.23436693528783817,0.00012715417731972613,8.7360313379601e-05,1.4553476163840082,3.979386394012513e-05,6.173954502152777e-05,5.4918255800510173e-05,1.1240033771644782,6.8212892210176e-06,2.9364432935337708e-05,2.1923099437176026e-05,1.3388182103239712,7.441333498161682e-06,3.0246266694621533e-06,2.9205983294747914e-06,1.0320850315929215,1.0402833998736192e-07,3.873871319601508e-07,4.4698324424331435e-07,0.8477053302065752,-5.959611228316355e-08,4.057682499116744e-07,4.274861792320308e-07,0.9274995855274,-2.17179293203564e-08,0.0,Train91.csv,Normal
0,0.0,0.0,1,1,0.07668056945176983,0.059390339469825464,1.2911284431947825,0.01729022998194437,1.3160855968555787,1.4755348484528565,0.8919379906995453,-0.15944925159727785,0.9010010860743016,28.65710913640511,29.8217400494591,-1.164630913053987,0.009778768472819138,1.1441195834084457,0.0027049942057258414,1.0450784596972245,0.04511512485539083,2.0586944363706308,0.043458568165363864,2.0175439083448357,-0.013108449230394482,0.8254298493758473,0.003329856870112842,1.06570785585047,0.0183619221347381,1.2509076594918496,0.029566469744699314,1.5576706154463784,0.04511512485539083,-0.013108449230394482,2.0586944363706308,0.8254298493758473,0.05822357408578531,8.671889915560023e-07,8.941196731573302e-07,0.959152883519988,-2.693068160132788e-08,9.949267102864094e-08,1.5688995535487363e-07,0.5961573350360146,-5.7397284326232694e-08,9.630779658400044e-07,1.0613396771325758e-06,0.8989473519898636,-9.826171129257142e-08,2.636602969867736e-07,3.2047138440946764e-07,0.7978309452054937,-5.681108742269402e-08,1.9952249682200996e-07,2.0921909184337078e-07,0.9101510965320767,-9.696595021360818e-09,2.792473669582795e-07,3.1280719346517317e-07,0.8650593066427646,-3.355982650689368e-08,0.0,Train92.csv,Normal
1096,16.25948731157917,58.534154321685016,0,0,0.5812976425395925,0.8428630148600231,0.6896703561484743,-0.26156537232043064,1.6249825735716652,1.7509153786760008,0.9280760133134915,-0.12593280510433558,0.752222605950868,22.181268814244117,18.70940168586278,3.471867128381337,-0.7838772271828489,0.38623259013344524,-0.7581386480102997,0.42657104816189007,0.4043858408313342,1.6334887931843574,-0.24157559228395775,0.7675924677015591,-0.21609755123053975,0.6416235945343948,-0.019496349184934036,0.9357559027110719,-0.15031109225710837,0.7137292419994723,-0.07412439229514578,0.7456068559952055,0.4043858408313342,-0.7838772271828489,1.6334887931843574,0.38623259013344524,1.1882630680141832,0.000601191696834883,0.002610208227020599,0.23032238860775475,-0.0020090165301857163,0.00011666116156332495,0.00016685088387687674,0.6991522449887467,-5.018972231355179e-05,0.00018131942344927273,0.00018086024563587614,1.0024834256835193,4.5917781339659233e-07,0.00025366745442820184,0.00022780116004046091,1.1134988048133756,2.5866294387740923e-05,1.5584677062630514e-05,1.6488454362579792e-05,0.9446143693301464,-9.037772999492779e-07,3.70969131483356e-06,4.480013410096292e-06,0.8262094065224636,-7.703220952627321e-07,0.16649714836563992,Train93.csv,Side II
367,5.444554601596311,19.60039656574672,0,0,0.2703942394428335,0.30794814108706403,0.8780511865011549,-0.03755390164423056,1.4279704899985484,1.5488654747893569,0.92194609798071,-0.12089498479080851,0.8892527503258072,18.498710003824662,18.643638615626465,-0.14492861180180228,-0.03763054791231579,0.7619500000777033,-0.15165575872319687,0.5447194584588543,0.04084984718782225,1.1463797364503634,0.057721510377866436,1.2142998502893454,-0.12614452934801385,0.6985774250014952,0.08723853035152893,1.3490610249145019,-0.08237016803792885,0.7356559406619769,-0.09441800316036503,0.7454514131434509,0.08723853035152893,-0.15165575872319687,1.3490610249145019,0.5447194584588543,0.2388942890747258,0.00015951456754227615,0.00017939531270533596,0.8891295644308519,-1.9880745163059816e-05,5.674802308959158e-05,6.618060229112774e-05,0.8573426003890305,-9.432579201536166e-06,2.0217884178141476e-05,3.699748583411806e-05,0.5463187709850351,-1.6779601655976582e-05,5.0931691509367734e-06,5.876875805689425e-06,0.8651735350038187,-7.837066547526519e-07,1.003539818124184e-06,1.0699854468863677e-06,0.9292160565843004,-6.644562876218379e-08,6.365091649874996e-07,6.13989346496001e-07,1.0200641542388558,2.251981849149859e-08,0.0557522385494433,Train94.csv,Normal
362,5.370378108386552,19.33336119019159,0,0,0.29274020181318233,0.3287758559676549,0.8903944361961843,-0.036035654154472574,1.3778838769149764,1.4396764884097664,0.9570788148844239,-0.061792611494789984,0.8284513124874757,25.11014376308322,28.79451569821222,-3.6843719351290005,-0.05582409290741344,0.7026472221355269,0.032332216575435974,1.1323844260232887,-0.07461754255883407,0.7903049054883506,0.13044703208949304,1.5211675450925806,-0.14388397563492422,0.7119541790019942,-0.028321982568489057,0.9236527684194055,-0.03056894164061913,0.9031720249349801,-0.10019628897777252,0.6728215945443423,0.13044703208949304,-0.14388397563492422,1.5211675450925806,0.6728215945443423,0.27433100772441726,0.0001493235259116165,0.000262844413061044,0.5680845307966671,-0.0001135208871494275,6.147807128376536e-05,7.61396013262383e-05,0.8073328055964795,-1.466153004247294e-05,1.772159645315794e-05,4.252983410793099e-05,0.4165882830712304,-2.4808237654773052e-05,8.02150519100202e-06,9.496701052687648e-06,0.8437737914072992,-1.4751958616856283e-06,2.520556688002696e-06,3.7262309288296874e-06,0.6746255079024837,-1.2056742408269912e-06,2.9449122954028054e-06,9.344291121262822e-07,3.118193051856107,2.0104831832765234e-06,0.05499267126675334,Train95.csv,Normal
666,9.8803088955399,35.56911202394364,0,0,0.3156708734171955,0.3051701667269174,1.0344093148383722,0.010500706690278139,1.4032807777625604,1.5137431252538138,0.9270270134221076,-0.11046234749125339,0.9067137775591579,37.78713222540996,46.18145390119416,-8.394321675784198,-0.08278280130392038,0.6784595058489852,-0.014218518429622018,0.9437340292336163,0.06649541136175019,1.3709820507307704,-0.047962449611342994,0.8298168744583023,-0.01905973325546456,0.9340246886944922,-0.15169096517815672,0.7071161358606353,0.03787406514478281,1.1896197523535528,0.2413384279375564,1.7219849977552466,0.2413384279375564,-0.15169096517815672,1.7219849977552466,0.6784595058489852,0.3930293931157131,0.0001541137895970647,0.00014507122199453878,1.0622586953593893,9.04256760252592e-06,2.1370108985374355e-05,2.6563985008059553e-05,0.8041740438587991,-5.193876022685198e-06,3.6211058928768064e-05,3.387877622864895e-05,1.0685266025674867,2.3322827001191166e-06,0.00011717032608594166,7.442684394463075e-05,1.5740904621520206,4.2743482141310905e-05,2.731322824798713e-06,2.1887054649775567e-06,1.2422413407821284,5.426173598211562e-07,1.7326639276709692e-06,7.52904218537434e-07,2.2711421507049265,9.797597091335352e-07,0.01631844563277866,Train96.csv,Normal
870,12.906709818498065,46.46415534659304,0,0,0.5223412176027168,0.48059558551141895,1.0868622652416837,0.041745632091297835,1.519289862814003,1.638913598833784,0.9270103406457754,-0.11962373601978094,1.049186704996202,16.33556030487114,26.685598598205694,-10.350038293334553,0.049034584071910636,1.1922002847172246,0.17098730569166248,1.346686629972034,0.11378594479732168,1.2321783829791093,0.11027978775443814,1.1921505619362662,-0.15161076972816334,0.7790859822794156,0.006329780916328298,1.018855309178332,0.03710094103566719,1.0641903089932705,-0.041006879016299014,0.8203794090841967,0.17098730569166248,-0.15161076972816334,1.346686629972034,0.7790859822794156,0.3225980754198258,0.0005647760306299893,0.000770502807056216,0.7329872072960674,-0.00020572677642622663,9.292893649534209e-05,0.0001045128553455511,0.8890776681149815,-1.1583918850209014e-05,5.434804657475356e-05,5.247043656924818e-05,1.0355867848591742,1.8776100055053799e-06,7.203226181670314e-05,6.610966708725418e-05,1.0894226330820218,5.9225947294489585e-06,5.436419906758922e-06,5.395320211863866e-06,1.0057535342359176,4.109969489505661e-08,1.8845501852216899e-06,1.4323914678839603e-06,1.3065455718386856,4.5215871733772956e-07,0.1321647071880536,Train97.csv,Normal
378,5.607742886657781,20.187874391968013,0,0,0.2419674954659585,0.2915628875155393,0.8298981027003357,-0.04959539204958083,1.3864348871539705,1.4986284881965912,0.9251358083890494,-0.11219360104262077,0.7637898384482182,25.587091327415507,30.461127559337868,-4.874036231922361,-0.1155000188036619,0.6535472213159468,-0.18135336887130846,0.4862276055231254,0.012174514507371975,1.0811090538292396,0.007304024533951514,1.0352959892974334,-0.10088028716006922,0.6985471641828366,0.17284793406443577,1.7963087459576397,-0.051697731198162566,0.8153021456318107,-0.13029368086287269,0.6536613750143306,0.17284793406443577,-0.18135336887130846,1.7963087459576397,0.4862276055231254,0.35420130293574426,0.00011520128668786049,0.00023923127973391817,0.481527631084344,-0.00012402999304605769,3.8211563593665766e-05,4.3859019859346794e-05,0.8710375503300505,-5.647456265681028e-06,1.3504508608936124e-05,2.836258112137166e-05,0.4759703937814754,-1.4858072512435535e-05,3.2019677114679953e-06,4.501042127101706e-06,0.709806652487465,-1.2990744156337103e-06,8.778489860482091e-07,1.0030706115245889e-06,0.8665230005311455,-1.2522162547637977e-07,5.097810320011356e-07,6.361282950050915e-07,0.7889780341489588,-1.2634726300395584e-07,0.057423286571361226,Train98.csv,Normal
471,6.987425660359298,25.154732377293474,0,0,0.2582606553061068,0.2720554617835784,0.9492941039302255,-0.01379480647747161,1.390263439274188,1.4965594820498762,0.9289730522973786,-0.10629604277568827,0.933055013499407,39.38450919125353,44.51009085887357,-5.12558166762004,0.022532261083435007,1.1119256157863473,-0.08371877438889563,0.850101611136385,0.03440837518277649,1.3290453561099531,0.03973042526852302,1.270491296448341,-0.09902409168702395,0.691989388838709,0.09162155026640895,1.3591508719816612,0.01385335226563128,1.1081238303884544,-0.03078591380513844,0.793822488804712,0.09162155026640895,-0.09902409168702395,1.3591508719816612,0.691989388838709,0.1906456419534329,0.00010114949931464867,0.00012952626104677042,0.7808585680740592,-2.8376761732121743e-05,1.2131958876099725e-05,1.6653540888488754e-05,0.7280540766987005,-4.521582012389029e-06,2.533052117868762e-05,1.8886152303119127e-05,1.340512119734894,6.4443688755684925e-06,4.7273400825282985e-05,4.1749248117986765e-05,1.1320462641404967,5.52415270729622e-06,1.7015204125596828e-06,1.2222515449307887e-06,1.3808223000891036,4.792688676288941e-07,5.454292222669169e-07,6.724384715983878e-07,0.7992357479340639,-1.2700924933147088e-07,0.008943904833811703,Train99.csv,Normal
